dateok,dwell00
2017-12-03 11:49:30,0
2017-12-03 11:49:50,10
2017-12-03 11:50:30,2
2017-12-03 11:50:40,1
2017-12-03 11:50:50,18
2017-12-03 11:51:00,7
2017-12-03 11:51:30,1
2017-12-03 11:51:40,18
2017-12-03 11:51:50,1
2017-12-03 11:52:20,3
2017-12-03 11:53:10,1
2017-12-03 11:53:30,5
2017-12-03 11:53:40,1
2017-12-03 11:53:50,12
2017-12-03 11:54:20,7
2017-12-03 11:54:30,1
2017-12-03 11:54:40,11
2017-12-03 11:55:20,2
2017-12-03 11:55:30,0
2017-12-03 11:55:40,0
2017-12-03 11:56:10,0
2017-12-03 11:56:30,24
2017-12-03 11:56:50,15
2017-12-03 11:57:00,3
2017-12-03 11:57:10,4
2017-12-03 11:57:20,2
2017-12-03 11:57:40,7
2017-12-03 11:57:50,2
2017-12-03 11:58:10,0
2017-12-03 11:58:20,0
2017-12-03 11:58:40,2
2017-12-03 11:58:50,0
2017-12-03 11:59:10,11
2017-12-03 11:59:20,1
2017-12-03 12:00:20,0
2017-12-03 12:00:50,2
2017-12-03 12:01:10,5
2017-12-03 12:01:20,133
2017-12-03 12:01:40,1
2017-12-03 12:01:50,14
2017-12-03 12:02:30,67
2017-12-03 12:02:50,2
2017-12-03 12:03:00,7
2017-12-03 12:03:10,3
2017-12-03 12:03:30,0
2017-12-03 12:03:40,2
2017-12-03 12:03:50,3
2017-12-03 12:04:10,6
2017-12-03 12:04:40,4
2017-12-03 12:05:00,6
2017-12-03 12:05:10,19
2017-12-03 12:05:30,39
2017-12-03 12:05:40,4
2017-12-03 12:05:50,2
2017-12-03 12:06:10,2
2017-12-03 12:06:40,10
2017-12-03 12:07:00,22
2017-12-03 12:07:20,4
2017-12-03 12:07:50,2
2017-12-03 12:08:00,3
2017-12-03 12:08:20,0
2017-12-03 12:08:30,1
2017-12-03 12:08:40,5
2017-12-03 12:08:50,0
2017-12-03 12:09:00,53
2017-12-03 12:09:10,1
2017-12-03 12:09:20,22
2017-12-03 12:09:40,0
2017-12-03 12:09:50,18
2017-12-03 12:10:00,8
2017-12-03 12:10:20,1
2017-12-03 12:11:00,0
2017-12-03 12:11:10,1
2017-12-03 12:11:20,12
2017-12-03 12:11:30,0
2017-12-03 12:11:40,2
2017-12-03 12:12:20,4
2017-12-03 12:12:50,5
2017-12-03 12:13:30,1
2017-12-03 12:13:50,1
2017-12-03 12:14:10,1
2017-12-03 12:14:20,3
2017-12-03 12:15:10,1
2017-12-03 12:15:20,36
2017-12-03 12:15:30,2
2017-12-03 12:15:40,4
2017-12-03 12:16:10,27
2017-12-03 12:16:50,2
2017-12-03 12:17:20,1
2017-12-03 12:17:30,88
2017-12-03 12:17:40,24
2017-12-03 12:17:50,37
2017-12-03 12:18:00,1
2017-12-03 12:18:40,1
2017-12-03 12:19:00,96
2017-12-03 12:19:20,2
2017-12-03 12:19:30,7
2017-12-03 12:19:40,2
2017-12-03 12:20:20,16
2017-12-03 12:20:30,3
2017-12-03 12:20:40,5
2017-12-03 12:20:50,7
2017-12-03 12:21:00,1
2017-12-03 12:21:20,0
2017-12-03 12:21:30,22
2017-12-03 12:21:40,11
2017-12-03 12:22:00,1
2017-12-03 12:22:10,2
2017-12-03 12:22:30,3
2017-12-03 12:23:10,2
2017-12-03 12:23:30,7
2017-12-03 12:23:40,2
2017-12-03 12:23:50,5
2017-12-03 12:24:00,2
2017-12-03 12:24:30,10
2017-12-03 12:24:50,5
2017-12-03 12:25:10,11
2017-12-03 12:25:30,0
2017-12-03 12:25:40,21
2017-12-03 12:25:50,1
2017-12-03 12:26:00,1
2017-12-03 12:26:30,1
2017-12-03 12:26:50,10
2017-12-03 12:27:00,38
2017-12-03 12:27:20,2
2017-12-03 12:28:10,8
2017-12-03 12:28:30,1
2017-12-03 12:28:40,1
2017-12-03 12:29:00,1
2017-12-03 12:29:20,1
2017-12-03 12:29:30,4
2017-12-03 12:29:40,3
2017-12-03 12:30:20,2
2017-12-03 12:30:30,6
2017-12-03 12:30:40,4
2017-12-03 12:30:50,3
2017-12-03 12:31:00,5
2017-12-03 12:31:30,1
2017-12-03 12:31:40,0
2017-12-03 12:31:50,0
2017-12-03 12:32:30,1
2017-12-03 12:32:40,6
2017-12-03 12:33:00,4
2017-12-03 12:33:10,3
2017-12-03 12:33:20,40
2017-12-03 12:33:40,2
2017-12-03 12:33:50,20
2017-12-03 12:34:20,26
2017-12-03 12:34:30,2
2017-12-03 12:34:50,10
2017-12-03 12:35:00,2
2017-12-03 12:35:10,8
2017-12-03 12:35:30,5
2017-12-03 12:35:50,3
2017-12-03 12:36:00,4
2017-12-03 12:36:20,2
2017-12-03 12:36:50,14
2017-12-03 12:37:10,3
2017-12-03 12:37:50,6
2017-12-03 12:38:30,6
2017-12-03 12:38:40,15
2017-12-03 12:38:50,20
2017-12-03 12:39:00,1
2017-12-03 12:39:20,7
2017-12-03 12:39:30,0
2017-12-03 12:40:10,27
2017-12-03 12:40:20,17
2017-12-03 12:40:30,0
2017-12-03 12:40:40,12
2017-12-03 12:40:50,3
2017-12-03 12:41:00,23
2017-12-03 12:41:10,1
2017-12-03 12:41:20,1
2017-12-03 12:41:30,7
2017-12-03 12:41:40,4
2017-12-03 12:42:00,1
2017-12-03 12:42:10,1
2017-12-03 12:42:30,0
2017-12-03 12:42:50,6
2017-12-03 12:43:00,0
2017-12-03 12:43:10,4
2017-12-03 12:43:20,0
2017-12-03 12:44:00,0
2017-12-03 12:44:10,4
2017-12-03 12:44:20,0
2017-12-03 12:44:30,25
2017-12-03 12:45:20,6
2017-12-03 12:45:40,11
2017-12-03 12:45:50,1
2017-12-03 12:46:00,0
2017-12-03 12:46:10,0
2017-12-03 12:46:20,0
2017-12-03 12:46:40,2
2017-12-03 12:47:00,0
2017-12-03 12:47:10,1
2017-12-03 12:47:30,10
2017-12-03 12:47:40,6
2017-12-03 12:47:50,2
2017-12-03 12:48:10,0
2017-12-03 12:48:20,9
2017-12-03 12:48:30,22
2017-12-03 12:49:10,0
2017-12-03 12:49:20,3
2017-12-03 12:49:30,15
2017-12-03 12:50:30,6
2017-12-03 12:50:40,1
2017-12-03 12:50:50,5
2017-12-03 12:51:50,1
2017-12-03 12:52:10,3
2017-12-03 12:52:20,4
2017-12-03 12:52:30,8
2017-12-03 12:52:40,14
2017-12-03 12:53:00,2
2017-12-03 12:53:10,0
2017-12-03 12:53:40,8
2017-12-03 12:54:00,16
2017-12-03 12:54:30,1
2017-12-03 12:54:40,1
2017-12-03 12:55:00,5
2017-12-03 12:55:10,50
2017-12-03 12:55:20,13
2017-12-03 12:55:30,0
2017-12-03 12:55:40,3
2017-12-03 12:55:50,170
2017-12-03 12:56:10,0
2017-12-03 12:56:20,4
2017-12-03 12:56:30,1
2017-12-03 12:57:10,1
2017-12-03 12:57:20,4
2017-12-03 12:57:30,2
2017-12-03 12:57:40,2
2017-12-03 12:57:50,12
2017-12-03 12:58:00,0
2017-12-03 12:58:10,14
2017-12-03 12:58:20,1
2017-12-03 12:58:40,1
2017-12-03 12:58:50,1
2017-12-03 12:59:00,2
2017-12-03 12:59:10,1
2017-12-03 12:59:20,2
2017-12-03 12:59:30,2
2017-12-03 12:59:40,0
2017-12-03 12:59:50,9
2017-12-03 13:00:20,1
2017-12-03 13:00:30,7
2017-12-03 13:01:20,0
2017-12-03 13:01:40,11
2017-12-03 13:02:10,1
2017-12-03 13:02:20,1
2017-12-03 13:02:30,22
2017-12-03 13:03:10,34
2017-12-03 13:03:20,6
2017-12-03 13:03:30,7
2017-12-03 13:03:50,2
2017-12-03 13:04:10,32
2017-12-03 13:04:20,0
2017-12-03 13:04:40,9
2017-12-03 13:05:10,4
2017-12-03 13:05:20,2
2017-12-03 13:05:30,0
2017-12-03 13:05:50,5
2017-12-03 13:06:10,2
2017-12-03 13:06:20,0
2017-12-03 13:06:30,5
2017-12-03 13:06:40,18
2017-12-03 13:07:00,22
2017-12-03 13:07:10,88
2017-12-03 13:07:20,6
2017-12-03 13:07:30,1
2017-12-03 13:08:10,0
2017-12-03 13:08:30,35
2017-12-03 13:08:40,12
2017-12-03 13:09:00,13
2017-12-03 13:09:10,4
2017-12-03 13:09:20,33
2017-12-03 13:09:30,1
2017-12-03 13:10:10,2
2017-12-03 13:10:20,0
2017-12-03 13:10:30,1
2017-12-03 13:10:40,17
2017-12-03 13:10:50,11
2017-12-03 13:11:00,4
2017-12-03 13:11:20,3
2017-12-03 13:11:30,30
2017-12-03 13:11:40,10
2017-12-03 13:12:20,18
2017-12-03 13:12:30,2
2017-12-03 13:12:40,5
2017-12-03 13:12:50,2
2017-12-03 13:13:00,0
2017-12-03 13:13:10,19
2017-12-03 13:13:20,14
2017-12-03 13:13:30,3
2017-12-03 13:13:50,4
2017-12-03 13:14:20,16
2017-12-03 13:14:40,8
2017-12-03 13:15:00,29
2017-12-03 13:15:30,9
2017-12-03 13:15:40,34
2017-12-03 13:15:50,0
2017-12-03 13:16:00,43
2017-12-03 13:16:20,4
2017-12-03 13:16:30,0
2017-12-03 13:16:50,2
2017-12-03 13:17:00,49
2017-12-03 13:17:20,12
2017-12-03 13:17:40,24
2017-12-03 13:17:50,1
2017-12-03 13:18:00,20
2017-12-03 13:18:10,6
2017-12-03 13:18:20,0
2017-12-03 13:18:30,15
2017-12-03 13:18:50,0
2017-12-03 13:19:00,5
2017-12-03 13:19:10,0
2017-12-03 13:19:20,28
2017-12-03 13:19:30,5
2017-12-03 13:19:40,11
2017-12-03 13:19:50,5
2017-12-03 13:20:20,2
2017-12-03 13:20:30,16
2017-12-03 13:20:40,13
2017-12-03 13:21:00,1
2017-12-03 13:21:10,2
2017-12-03 13:21:20,2
2017-12-03 13:21:30,8
2017-12-03 13:21:40,27
2017-12-03 13:21:50,1
2017-12-03 13:22:10,2
2017-12-03 13:22:20,6
2017-12-03 13:22:40,1
2017-12-03 13:22:50,4
2017-12-03 13:23:00,1
2017-12-03 13:23:10,2
2017-12-03 13:23:20,2
2017-12-03 13:23:30,6
2017-12-03 13:23:40,118
2017-12-03 13:23:50,1
2017-12-03 13:24:00,4
2017-12-03 13:24:30,3
2017-12-03 13:24:40,5
2017-12-03 13:24:50,1
2017-12-03 13:25:00,1
2017-12-03 13:25:10,2
2017-12-03 13:25:30,21
2017-12-03 13:25:40,25
2017-12-03 13:25:50,5
2017-12-03 13:26:00,1
2017-12-03 13:26:10,1
2017-12-03 13:26:20,2
2017-12-03 13:26:30,2
2017-12-03 13:26:40,2
2017-12-03 13:26:50,0
2017-12-03 13:27:10,41
2017-12-03 13:27:30,12
2017-12-03 13:27:40,3
2017-12-03 13:27:50,1
2017-12-03 13:28:00,8
2017-12-03 13:28:20,0
2017-12-03 13:28:30,0
2017-12-03 13:28:40,15
2017-12-03 13:29:10,2
2017-12-03 13:29:20,6
2017-12-03 13:29:30,2
2017-12-03 13:29:40,0
2017-12-03 13:29:50,3
2017-12-03 13:30:00,0
2017-12-03 13:30:20,41
2017-12-03 13:30:40,35
2017-12-03 13:30:50,2
2017-12-03 13:31:00,0
2017-12-03 13:31:10,3
2017-12-03 13:31:20,8
2017-12-03 13:31:30,1
2017-12-03 13:32:00,4
2017-12-03 13:32:10,2
2017-12-03 13:32:20,0
2017-12-03 13:32:30,1
2017-12-03 13:32:40,10
2017-12-03 13:32:50,1
2017-12-03 13:33:10,2
2017-12-03 13:33:20,2
2017-12-03 13:33:40,7
2017-12-03 13:33:50,0
2017-12-03 13:34:10,5
2017-12-03 13:34:20,9
2017-12-03 13:34:30,0
2017-12-03 13:34:40,8
2017-12-03 13:34:50,1
2017-12-03 13:35:10,20
2017-12-03 13:35:20,9
2017-12-03 13:35:30,14
2017-12-03 13:35:40,4
2017-12-03 13:35:50,1
2017-12-03 13:36:20,2
2017-12-03 13:36:40,0
2017-12-03 13:36:50,45
2017-12-03 13:37:00,9
2017-12-03 13:37:30,2
2017-12-03 13:37:50,1
2017-12-03 13:38:20,8
2017-12-03 13:38:30,10
2017-12-03 13:39:00,1
2017-12-03 13:39:10,1
2017-12-03 13:39:30,1
2017-12-03 13:40:10,17
2017-12-03 13:40:20,2
2017-12-03 13:40:40,3
2017-12-03 13:41:10,1
2017-12-03 13:41:20,10
2017-12-03 13:41:30,1
2017-12-03 13:42:00,3
2017-12-03 13:42:10,0
2017-12-03 13:42:30,24
2017-12-03 13:42:40,22
2017-12-03 13:43:00,0
2017-12-03 13:43:10,14
2017-12-03 13:44:10,1
2017-12-03 13:44:20,0
2017-12-03 13:44:30,4
2017-12-03 13:44:40,0
2017-12-03 13:44:50,26
2017-12-03 13:45:30,7
2017-12-03 13:45:40,12
2017-12-03 13:46:00,6
2017-12-03 13:46:10,3
2017-12-03 13:46:30,8
2017-12-03 13:46:40,4
2017-12-03 13:47:00,3
2017-12-03 13:47:10,0
2017-12-03 13:47:20,33
2017-12-03 13:47:30,14
2017-12-03 13:48:00,0
2017-12-03 13:48:20,1
2017-12-03 13:48:40,2
2017-12-03 13:48:50,67
2017-12-03 13:49:00,3
2017-12-03 13:49:10,1
2017-12-03 13:49:20,2
2017-12-03 13:50:20,2
2017-12-03 13:50:30,4
2017-12-03 13:50:50,43
2017-12-03 13:51:10,1
2017-12-03 13:51:30,1
2017-12-03 13:51:40,16
2017-12-03 13:51:50,5
2017-12-03 13:52:00,7
2017-12-03 13:52:20,4
2017-12-03 13:52:30,11
2017-12-03 13:52:40,0
2017-12-03 13:52:50,15
2017-12-03 13:53:10,27
2017-12-03 13:53:20,17
2017-12-03 13:53:30,0
2017-12-03 13:53:40,3
2017-12-03 13:53:50,2
2017-12-03 13:54:00,0
2017-12-03 13:54:10,2
2017-12-03 13:54:40,0
2017-12-03 13:55:10,1
2017-12-03 13:55:20,4
2017-12-03 13:55:30,3
2017-12-03 13:56:00,8
2017-12-03 13:56:10,6
2017-12-03 13:56:50,2
2017-12-03 13:57:00,18
2017-12-03 13:57:10,19
2017-12-03 13:57:20,5
2017-12-03 13:57:30,0
2017-12-03 13:57:40,42
2017-12-03 13:58:00,0
2017-12-03 13:58:10,8
2017-12-03 13:58:20,1
2017-12-03 13:58:40,0
2017-12-03 13:58:50,5
2017-12-03 13:59:00,0
2017-12-03 13:59:10,0
2017-12-03 13:59:20,2
2017-12-03 13:59:30,20
2017-12-03 14:00:00,1
2017-12-03 14:01:00,0
2017-12-03 14:01:20,0
2017-12-03 14:01:50,1
2017-12-03 14:02:20,43
2017-12-03 14:02:30,4
2017-12-03 14:02:50,1
2017-12-03 14:03:00,0
2017-12-03 14:03:20,13
2017-12-03 14:03:30,3
2017-12-03 14:03:40,3
2017-12-03 14:03:50,1
2017-12-03 14:04:00,5
2017-12-03 14:04:10,7
2017-12-03 14:04:20,8
2017-12-03 14:04:30,10
2017-12-03 14:04:40,8
2017-12-03 14:04:50,7
2017-12-03 14:05:10,2
2017-12-03 14:05:20,2
2017-12-03 14:05:40,0
2017-12-03 14:06:10,1
2017-12-03 14:06:20,0
2017-12-03 14:06:30,1
2017-12-03 14:06:40,1
2017-12-03 14:07:00,2
2017-12-03 14:07:30,1
2017-12-03 14:07:40,6
2017-12-03 14:08:10,33
2017-12-03 14:08:40,2
2017-12-03 14:08:50,0
2017-12-03 14:09:00,0
2017-12-03 14:09:30,0
2017-12-03 14:09:40,2
2017-12-03 14:09:50,0
2017-12-03 14:10:20,6
2017-12-03 14:10:30,7
2017-12-03 14:10:40,3
2017-12-03 14:10:50,1
2017-12-03 14:11:10,1
2017-12-03 14:11:20,8
2017-12-03 14:11:30,9
2017-12-03 14:11:50,30
2017-12-03 14:12:40,0
2017-12-03 14:12:50,1
2017-12-03 14:13:10,3
2017-12-03 14:13:50,0
2017-12-03 14:14:00,2
2017-12-03 14:14:10,2
2017-12-03 14:14:20,13
2017-12-03 14:14:30,1
2017-12-03 14:14:40,2
2017-12-03 14:15:00,0
2017-12-03 14:15:20,4
2017-12-03 14:15:30,6
2017-12-03 14:15:40,3
2017-12-03 14:16:00,4
2017-12-03 14:16:10,1
2017-12-03 14:16:30,0
2017-12-03 14:16:50,1
2017-12-03 14:17:10,1
2017-12-03 14:17:20,0
2017-12-03 14:17:40,5
2017-12-03 14:17:50,8
2017-12-03 14:18:10,2
2017-12-03 14:18:30,0
2017-12-03 14:18:40,1
2017-12-03 14:18:50,4
2017-12-03 14:19:00,9
2017-12-03 14:19:20,20
2017-12-03 14:19:30,4
2017-12-03 14:19:40,3
2017-12-03 14:19:50,5
2017-12-03 14:20:20,27
2017-12-03 14:20:30,0
2017-12-03 14:20:50,2
2017-12-03 14:21:00,50
2017-12-03 14:21:20,0
2017-12-03 14:21:50,17
2017-12-03 14:22:10,4
2017-12-03 14:22:20,1
2017-12-03 14:22:40,2
2017-12-03 14:22:50,2
2017-12-03 14:23:00,21
2017-12-03 14:23:10,47
2017-12-03 14:23:20,1
2017-12-03 14:23:30,8
2017-12-03 14:23:50,0
2017-12-03 14:24:10,18
2017-12-03 14:24:20,3
2017-12-03 14:24:30,4
2017-12-03 14:24:40,9
2017-12-03 14:25:20,3
2017-12-03 14:25:30,35
2017-12-03 14:25:40,5
2017-12-03 14:25:50,0
2017-12-03 14:26:00,5
2017-12-03 14:26:10,5
2017-12-03 14:26:20,2
2017-12-03 14:26:30,3
2017-12-03 14:26:50,0
2017-12-03 14:27:00,1
2017-12-03 14:27:40,19
2017-12-03 14:27:50,2
2017-12-03 14:28:10,3
2017-12-03 14:28:40,17
2017-12-03 14:28:50,0
2017-12-03 14:29:10,1
2017-12-03 14:29:30,1
2017-12-03 14:30:30,6
2017-12-03 14:30:40,3
2017-12-03 14:30:50,14
2017-12-03 14:31:00,52
2017-12-03 14:31:10,0
2017-12-03 14:31:20,2
2017-12-03 14:31:30,79
2017-12-03 14:31:40,1
2017-12-03 14:32:00,33
2017-12-03 14:32:20,18
2017-12-03 14:32:30,0
2017-12-03 14:32:40,15
2017-12-03 14:32:50,9
2017-12-03 14:33:00,5
2017-12-03 14:33:10,0
2017-12-03 14:33:20,12
2017-12-03 14:33:30,8
2017-12-03 14:34:00,2
2017-12-03 14:34:30,4
2017-12-03 14:35:10,7
2017-12-03 14:35:20,1
2017-12-03 14:35:30,3
2017-12-03 14:35:40,3
2017-12-03 14:36:00,27
2017-12-03 14:36:10,63
2017-12-03 14:36:20,3
2017-12-03 14:36:40,9
2017-12-03 14:37:00,2
2017-12-03 14:37:20,1
2017-12-03 14:37:40,1
2017-12-03 14:37:50,1
2017-12-03 14:38:00,9
2017-12-03 14:38:10,71
2017-12-03 14:38:20,12
2017-12-03 14:38:40,0
2017-12-03 14:38:50,0
2017-12-03 14:39:10,3
2017-12-03 14:39:40,5
2017-12-03 14:40:20,5
2017-12-03 14:41:00,1
2017-12-03 14:41:10,4
2017-12-03 14:41:50,1
2017-12-03 14:42:00,0
2017-12-03 14:42:10,2
2017-12-03 14:42:20,4
2017-12-03 14:42:30,5
2017-12-03 14:42:50,3
2017-12-03 14:43:00,4
2017-12-03 14:43:20,5
2017-12-03 14:43:40,1
2017-12-03 14:43:50,1
2017-12-03 14:44:00,6
2017-12-03 14:44:30,7
2017-12-03 14:44:50,2
2017-12-03 14:45:00,1
2017-12-03 14:45:30,11
2017-12-03 14:45:40,2
2017-12-03 14:46:00,0
2017-12-03 14:46:10,1
2017-12-03 14:46:20,4
2017-12-03 14:46:30,4
2017-12-03 14:46:40,17
2017-12-03 14:47:00,8
2017-12-03 14:47:40,1
2017-12-03 14:48:00,0
2017-12-03 14:48:10,68
2017-12-03 14:48:30,1
2017-12-03 14:49:20,1
2017-12-03 14:49:30,14
2017-12-03 14:49:40,4
2017-12-03 14:50:50,11
2017-12-03 14:51:10,30
2017-12-03 14:51:30,1
2017-12-03 14:51:50,47
2017-12-03 14:52:00,2
2017-12-03 14:52:10,1
2017-12-03 14:52:20,2
2017-12-03 14:52:30,0
2017-12-03 14:52:40,3
2017-12-03 14:53:00,3
2017-12-03 14:53:10,4
2017-12-03 14:53:40,11
2017-12-03 14:53:50,3
2017-12-03 14:54:10,24
2017-12-03 14:54:20,4
2017-12-03 14:54:30,2
2017-12-03 14:54:40,3
2017-12-03 14:55:20,10
2017-12-03 14:55:40,93
2017-12-03 14:56:00,6
2017-12-03 14:56:20,26
2017-12-03 14:56:30,1
2017-12-03 14:56:40,1
2017-12-03 14:56:50,3
2017-12-03 14:57:20,0
2017-12-03 14:57:50,7
2017-12-03 14:58:00,0
2017-12-03 14:58:10,6
2017-12-03 14:58:30,3
2017-12-03 14:58:40,9
2017-12-03 14:58:50,2
2017-12-03 14:59:10,30
2017-12-03 14:59:20,18
2017-12-03 14:59:30,8
2017-12-03 14:59:40,0
2017-12-03 14:59:50,0
2017-12-03 15:00:10,7
2017-12-03 15:00:20,1
2017-12-03 15:00:30,29
2017-12-03 15:00:40,1
2017-12-03 15:01:00,4
2017-12-03 15:01:20,5
2017-12-03 15:02:00,9
2017-12-03 15:02:10,3
2017-12-03 15:02:30,2
2017-12-03 15:02:40,3
2017-12-03 15:02:50,0
2017-12-03 15:03:00,7
2017-12-03 15:03:10,5
2017-12-03 15:03:30,5
2017-12-03 15:03:40,1
2017-12-03 15:03:50,0
2017-12-03 15:04:00,22
2017-12-03 15:04:30,1
2017-12-03 15:04:40,0
2017-12-03 15:04:50,2
2017-12-03 15:05:10,26
2017-12-03 15:05:30,6
2017-12-03 15:05:40,5
2017-12-03 15:06:00,2
2017-12-03 15:06:10,0
2017-12-03 15:06:20,6
2017-12-03 15:06:50,23
2017-12-03 15:07:00,53
2017-12-03 15:07:10,3
2017-12-03 15:07:20,2
2017-12-03 15:07:50,14
2017-12-03 15:08:00,8
2017-12-03 15:08:10,50
2017-12-03 15:08:30,1
2017-12-03 15:09:20,5
2017-12-03 15:09:50,0
2017-12-03 15:10:10,2
2017-12-03 15:10:30,1
2017-12-03 15:10:40,1
2017-12-03 15:10:50,2
2017-12-03 15:11:00,11
2017-12-03 15:11:10,5
2017-12-03 15:11:20,0
2017-12-03 15:11:30,15
2017-12-03 15:11:40,2
2017-12-03 15:11:50,3
2017-12-03 15:12:00,8
2017-12-03 15:12:20,1
2017-12-03 15:12:30,0
2017-12-03 15:12:40,3
2017-12-03 15:12:50,3
2017-12-03 15:13:00,2
2017-12-03 15:13:20,4
2017-12-03 15:13:30,58
2017-12-03 15:13:40,2
2017-12-03 15:13:50,9
2017-12-03 15:14:00,11
2017-12-03 15:14:30,1
2017-12-03 15:14:50,2
2017-12-03 15:15:20,3
2017-12-03 15:15:30,2
2017-12-03 15:15:50,4
2017-12-03 15:16:00,1
2017-12-03 15:16:10,1
2017-12-03 15:16:20,4
2017-12-03 15:16:30,8
2017-12-03 15:16:40,1
2017-12-03 15:17:00,1
2017-12-03 15:17:10,23
2017-12-03 15:17:20,0
2017-12-03 15:17:30,9
2017-12-03 15:17:50,6
2017-12-03 15:18:00,0
2017-12-03 15:18:10,4
2017-12-03 15:18:20,0
2017-12-03 15:18:30,6
2017-12-03 15:18:50,1
2017-12-03 15:19:00,2
2017-12-03 15:19:30,0
2017-12-03 15:20:10,2
2017-12-03 15:20:30,1
2017-12-03 15:20:50,12
2017-12-03 15:21:10,2
2017-12-03 15:21:20,10
2017-12-03 15:21:30,53
2017-12-03 15:21:40,8
2017-12-03 15:22:00,8
2017-12-03 15:22:10,3
2017-12-03 15:22:50,1
2017-12-03 15:23:00,4
2017-12-03 15:23:20,2
2017-12-03 15:24:00,0
2017-12-03 15:24:10,2
2017-12-03 15:24:20,3
2017-12-03 15:24:30,1
2017-12-03 15:24:40,0
2017-12-03 15:24:50,3
2017-12-03 15:25:00,4
2017-12-03 15:25:10,11
2017-12-03 15:25:20,6
2017-12-03 15:25:30,2
2017-12-03 15:25:40,50
2017-12-03 15:25:50,20
2017-12-03 15:26:00,0
2017-12-03 15:26:10,3
2017-12-03 15:26:20,1
2017-12-03 15:26:30,1
2017-12-03 15:26:40,14
2017-12-03 15:26:50,1
2017-12-03 15:27:00,0
2017-12-03 15:27:10,3
2017-12-03 15:27:30,3
2017-12-03 15:27:40,0
2017-12-03 15:27:50,2
2017-12-03 15:28:00,7
2017-12-03 15:28:40,1
2017-12-03 15:28:50,4
2017-12-03 15:29:10,6
2017-12-03 15:29:20,7
2017-12-03 15:29:30,2
2017-12-03 15:29:50,7
2017-12-03 15:30:10,0
2017-12-03 15:30:30,0
2017-12-03 15:30:40,5
2017-12-03 15:30:50,3
2017-12-03 15:31:00,2
2017-12-03 15:31:30,4
2017-12-03 15:31:40,6
2017-12-03 15:31:50,2
2017-12-03 15:32:00,1
2017-12-03 15:32:10,1
2017-12-03 15:32:30,1
2017-12-03 15:33:00,13
2017-12-03 15:33:30,1
2017-12-03 15:33:40,43
2017-12-03 15:34:10,2
2017-12-03 15:34:30,6
2017-12-03 15:34:40,0
2017-12-03 15:35:10,2
2017-12-03 15:35:30,2
2017-12-03 15:35:40,1
2017-12-03 15:36:00,49
2017-12-03 15:36:10,24
2017-12-03 15:36:20,4
2017-12-03 15:36:30,10
2017-12-03 15:37:20,6
2017-12-03 15:37:30,7
2017-12-03 15:37:40,39
2017-12-03 15:38:00,1
2017-12-03 15:38:10,17
2017-12-03 15:38:30,3
2017-12-03 15:38:40,1
2017-12-03 15:39:10,0
2017-12-03 15:39:20,3
2017-12-03 15:39:30,1
2017-12-03 15:39:40,54
2017-12-03 15:40:00,0
2017-12-03 15:41:00,1
2017-12-03 15:41:10,11
2017-12-03 15:41:30,1
2017-12-03 15:41:40,0
2017-12-03 15:41:50,1
2017-12-03 15:42:00,26
2017-12-03 15:42:10,1
2017-12-03 15:42:20,7
2017-12-03 15:42:40,2
2017-12-03 15:42:50,0
2017-12-03 15:43:00,0
2017-12-03 15:43:20,2
2017-12-03 15:43:30,0
2017-12-03 15:43:40,1
2017-12-03 15:43:50,6
2017-12-03 15:44:00,1
2017-12-03 15:44:10,47
2017-12-03 15:44:20,1
2017-12-03 15:44:30,12
2017-12-03 15:44:40,3
2017-12-03 15:44:50,12
2017-12-03 15:45:20,1
2017-12-03 15:45:30,5
2017-12-03 15:45:40,12
2017-12-03 15:45:50,18
2017-12-03 15:46:20,4
2017-12-03 15:46:30,0
2017-12-03 15:47:00,2
2017-12-03 15:47:10,0
2017-12-03 15:47:20,1
2017-12-03 15:47:50,2
2017-12-03 15:48:00,1
2017-12-03 15:48:40,7
2017-12-03 15:48:50,4
2017-12-03 15:49:00,3
2017-12-03 15:49:20,28
2017-12-03 15:50:10,9
2017-12-03 15:50:20,9
2017-12-03 15:50:30,0
2017-12-03 15:50:40,2
2017-12-03 15:51:20,0
2017-12-03 15:51:30,3
2017-12-03 15:51:40,4
2017-12-03 15:52:00,0
2017-12-03 15:52:10,26
2017-12-03 15:52:20,1
2017-12-03 15:52:30,18
2017-12-03 15:52:40,2
2017-12-03 15:53:00,0
2017-12-03 15:53:10,18
2017-12-03 15:53:20,8
2017-12-03 15:53:30,16
2017-12-03 15:53:50,0
2017-12-03 15:54:00,0
2017-12-03 15:54:20,42
2017-12-03 15:54:30,2
2017-12-03 15:54:40,1
2017-12-03 15:54:50,0
2017-12-03 15:55:30,3
2017-12-03 15:55:40,7
2017-12-03 15:55:50,0
2017-12-03 15:56:10,7
2017-12-03 15:56:40,75
2017-12-03 15:56:50,1
2017-12-03 15:57:20,47
2017-12-03 15:57:30,6
2017-12-03 15:58:10,1
2017-12-03 15:58:20,7
2017-12-03 15:58:30,0
2017-12-03 15:58:40,8
2017-12-03 15:59:00,14
2017-12-03 15:59:10,2
2017-12-03 15:59:30,19
2017-12-03 15:59:40,2
2017-12-03 16:00:10,2
2017-12-03 16:00:20,2
2017-12-03 16:00:30,12
2017-12-03 16:00:40,0
2017-12-03 16:00:50,0
2017-12-03 16:01:00,9
2017-12-03 16:01:20,0
